guid,external_id,upload_id,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,type,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,pr_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,map,trainer,commute,manual,private,flagged,gear_id,gear,average_speed,max_speed,device_watts,has_kudoed,best_efforts,segment_efforts,splits_metric,splits_standard,average_watts,weighted_average_watts,max_watts,suffer_score,has_heartrate,average_heartrate,max_heartrate,average_cadence,kilojoules,average_temp,device_name,embed_token,calories,description,workout_type,photos,instagram_primary_photo,partner_logo_url,partner_brand_tag,from_accepted_tag,segment_leaderboard_opt_out,highlighted_kudosers,laps,time,latlng,altitude,heartrate,temp 
,aa58f1cfefcfcb831ffdbd62d6f26c86,1492696865,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5590.9,0:19:34,0:21:57,65.2,296.0,266.0,Ride,2018-01-30T13:57:30+00:00,2018-01-30T08:57:30,America/New_York,-18000.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,3,1,0,0,1,0,0,"{'id': 'a1382912099', 'polyline': None, 'summary_polyline': '_lbmEd_|aOgVrKmf@|HiT`OL|YyCL}DzHUpPyAnBsB_CcHx@}A`Cr@rKeArB^vJeAbCbAdC?vKkAhExB`GyBtEvATFhc@bFC'}",False,False,False,False,False,,,4.762,12.2,False,False,,,,,97.8,,,,False,,,,114.8,,,,,,10,,,,,False,,,,,,,,
,dc1dad25c2ae8673ff5bf8a53397b4d6,1483144559,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5891.3,0:19:06,0:20:39,68.6,303.9,266.0,Ride,2018-01-24T21:25:53+00:00,2018-01-24T16:25:53,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,1,1,0,0,1,0,0,"{'id': 'a1373665615', 'polyline': None, 'summary_polyline': 'o~cmEtubbO_HaAxEoETqk@p@uB~AdAVij@n@sQpAgABg\\ug@OU{XtS}Ofh@sH'}",False,False,False,False,False,,,5.141,13.1,False,False,,,,,101.0,,,,False,,,,115.8,,,,,,10,,,,,False,,,,,,,,
,2bf7a0e95c1e619d96b0075e788b11b4,1482429781,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5397.7,0:21:10,0:24:04,65.4,296.0,266.0,Ride,2018-01-24T14:03:28+00:00,2018-01-24T09:03:28,America/New_York,-18000.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,1,0,0,0,1,0,0,"{'id': 'a1372955960', 'polyline': None, 'summary_polyline': '_lbmEd_|aO}OhImm@zKqSpNNrYaDTaDjFg@dSiBhBiBaCcJxBo@zc@hAlOiAfAr@tLiAlAdAjDDz]zC`A'}",False,False,False,False,False,,,4.25,13.1,False,False,,,,,83.2,,,,False,,,,105.7,,,,,,10,,,,,False,,,,,,,,
,8ee59a717bf70942fd723b383f583dda,1481613334,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5740.8,0:19:33,0:20:16,67.7,304.0,266.0,Ride,2018-01-23T22:59:14+00:00,2018-01-23T17:59:14,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,2,0,0,0,1,0,0,"{'id': 'a1372163441', 'polyline': None, 'summary_polyline': 'ywcmEnsbbOdAQcDqN_E]GyU\\{M~BAc@aElA{Hg@_EzAqe@jAqAFqZug@a@YaYtVkPre@oH'}",False,False,False,False,False,,,4.894,11.4,False,False,,,,,97.2,,,,False,,,,114.0,,,,,,10,,,,,False,,,,,,,,
,ab8511fdbad9535d188c7a9e31b0978c,1480687822,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5535.2,0:21:38,0:24:02,65.1,295.9,266.0,Ride,2018-01-23T13:47:51+00:00,2018-01-23T08:47:51,America/New_York,-18000.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,2,2,0,0,1,0,0,"{'id': 'a1371253124', 'polyline': None, 'summary_polyline': 'eacmEbk|aOeh@zIsT|NN`Z{CGuCfFs@xSwAjBkC_CeHx@uAdC|@zWuApNnAxJaBjEzAfCoA`FdAzEGfXNzCrFP'}",False,False,False,False,False,,,4.264,10.6,False,False,,,,,91.5,,,,False,,,,118.7,,,,,,10,,,,,False,,,,,,,,
,9886a412e89ce76368b312c17e0d2caf,1459494741,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5891.9,0:22:13,0:24:50,64.1,304.0,265.4,Ride,2018-01-10T21:20:48+00:00,2018-01-10T16:20:48,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,0,0,0,0,1,0,0,"{'id': 'a1350810247', 'polyline': None, 'summary_polyline': 'u}cmE|sbbOo@xAuGcBhFqE\\an@bBOp@eNJkUwFiBbAySzBg@\\a[a@cAga@XY{YlT_O|f@kH'}",False,False,False,False,False,,,4.42,9.8,False,False,,,,,87.5,,,,False,,,,116.7,,,,,,10,,,,,False,,,,,,,,
,62a8ee4e82b47a36a1921abade26396f,1458774631,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5278.9,0:20:41,0:25:11,61.2,296.0,266.0,Ride,2018-01-10T14:14:34+00:00,2018-01-10T09:14:34,America/New_York,-18000.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,5,1,0,0,1,0,0,"{'id': 'a1350102736', 'polyline': None, 'summary_polyline': 'elbmEf_|aOcUlKmf@pHmUhOLjSc@jBeC\\aD~Je@~P{AhBeCuB_Hv@y@xA[xd@gAfCtBxFwAlIVpJ~@ZLf`@rBtB'}",False,False,False,False,False,,,4.254,14.6,False,False,,,,,91.6,,,,False,,,,113.6,,,,,,10,,,,,False,,,,,,,,
,5c4de4523bd393cedc4b4365d8185983,1421524214,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,7024.9,0:23:00,0:25:24,98.3,304.0,266.0,Ride,2017-12-14T22:01:41+00:00,2017-12-14T17:01:41,America/New_York,-18000.0,"33.79,-84.39","33.77,-84.37",,,,33.79,-84.39,3,0,0,0,1,0,0,"{'id': 'a1314221911', 'polyline': None, 'summary_polyline': 'gwemElkbbO}CzAt@xMtn@b@fAy@l@iGjEgDVel@vBmD`Awm@p@aL`Am@Fc\\yg@e@QmYvScOjh@iI'}",False,False,False,False,False,,,5.091,12.1,False,False,,,,,111.9,,,,False,,,,154.4,,,,,,10,,,,,False,,,,,,,,
,163244c6506a832e2dcfb97ed7a3325e,1421047036,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5498.0,0:20:35,0:21:28,62.0,296.0,266.0,Ride,2017-12-14T14:12:52+00:00,2017-12-14T09:12:52,America/New_York,-18000.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,5,4,0,0,1,0,0,"{'id': 'a1313745880', 'polyline': None, 'summary_polyline': 'eacmEdk|aO_h@nIwTtNHnSa@~BuCFT|BuCbE{@vSsAzAyBoB{IxAC~\\iAtBf@rIy@fBrArEyAnFfBxBmArF~@PJz`@lDfBu@h@'}",False,False,False,False,False,,,4.452,10.1,False,False,,,,,90.6,,,,False,,,,111.9,,,,,,10,,,,,False,,,,,,,,
,2f46b0c6080f9469a07363cf72293847,1417033607,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,4750.1,0:15:22,0:15:22,40.1,309.4,265.4,Ride,2017-12-10T21:36:43+00:00,2017-12-10T16:36:43,America/New_York,-18000.0,"33.77,-84.38","33.77,-84.37",,,,33.77,-84.38,0,0,0,0,1,0,0,"{'id': 'a1309838670', 'polyline': None, 'summary_polyline': '_scmEth`bOyAv@mEyAlBif@rAmAIw[og@e@c@oXtVyOre@_H'}",False,False,False,False,False,,,5.152,15.1,False,False,,,,,103.5,,,,False,,,,95.4,,,,,,10,,,,,False,,,,,,,,
,3d2c66e596cd91fe8dfe28d6a3631ecd,1416913551,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,3077.8,0:11:42,0:12:16,64.6,311.0,275.0,Ride,2017-12-10T19:49:23+00:00,2017-12-10T14:49:23,America/New_York,-18000.0,"33.77,-84.37","33.77,-84.38",,,,33.77,-84.37,0,0,0,0,1,0,0,"{'id': 'a1309721710', 'polyline': None, 'summary_polyline': '}_bmE`o}aOXt\\{E`Rsj@EeAx`@`EF'}",False,False,False,False,False,,,4.384,10.3,False,False,,,,,117.8,,,,False,,,,82.7,,,,,,10,,,,,False,,,,,,,,
,c8f112b6e24c83c9325411fdc24fd03c,1413209411,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,7026.9,0:23:53,0:25:03,99.2,304.4,265.4,Ride,2017-12-07T21:32:23+00:00,2017-12-07T16:32:23,America/New_York,-18000.0,"33.79,-84.4","33.77,-84.37",,,,33.79,-84.4,4,2,0,0,1,0,0,"{'id': 'a1306115733', 'polyline': None, 'summary_polyline': 'iyemE~mbbOeBj@dAlLlm@p@jBeAVuFjFsEE_c@j@}KxACa@qDxA}Jt@yi@pAq@?{[ag@a@a@yY~RiNrh@gI'}",False,False,False,False,False,,,4.904,12.1,False,False,,,,,104.9,,,,False,,,,150.4,,,,,,10,,,,,False,,,,,,,,
,dcaa56ac73f82e868c7f4e05dfae43d0,1412739158,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5346.1,0:22:35,0:22:45,64.3,296.0,266.0,Ride,2017-12-07T14:14:55+00:00,2017-12-07T09:14:55,America/New_York,-18000.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,4,4,0,0,1,0,0,"{'id': 'a1305650902', 'polyline': None, 'summary_polyline': '{`cmEvj|aOsd@nHcQvIaGxFb@pR{@xBmBAFtB}CbFgAnSoAhA_BsBgBJoGtBe@~Y~@bBkBhL`AtJaAzE|@rCm@bDbAPZrb@dDdA'}",False,False,False,False,False,,,3.945,11.7,False,False,,,,,83.9,,,,False,,,,113.7,,,,,,10,,,,,False,,,,,,,,
,89b3d567c87636f76cd312868fe678c9,1386060121,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5953.8,0:21:27,0:22:07,70.7,304.0,266.0,Ride,2017-11-17T19:51:44+00:00,2017-11-17T14:51:44,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,2,0,0,0,1,0,0,"{'id': 'a1279379668', 'polyline': None, 'summary_polyline': 'y_dmEztbbOXt@aHqApFwEP{k@rBqE~A}u@tAkCHa[o@qAof@LK_YrTcOrg@cI'}",False,False,False,False,False,,,4.626,12.0,False,False,,,,,92.2,,,,False,,,,118.6,,,,,,10,,,,,False,,,,,,,,
,304b41445012e487d33d88b9331928de,1385650540,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5886.6,0:23:40,0:24:36,80.9,304.0,266.0,Ride,2017-11-17T13:34:34+00:00,2017-11-17T08:34:34,America/New_York,-18000.0,"33.77,-84.37","33.77,-84.4",,,,33.77,-84.37,3,0,0,0,2,0,0,"{'id': 'a1278970140', 'polyline': None, 'summary_polyline': 'q`cmEdj|aOaj@`KqSdOT~aA`d@tCi@ja@s@~IwACa@|e@dEf@tC`SbNJ'}",False,False,False,False,False,,,4.145,9.9,False,False,,,,,85.4,,,,False,,,,121.2,,,,,,10,,,,,False,,,,,,,,
